user_id,login_time,failed_attempts,new_ip,new_device,device,location,vpn_used,proxy_used,login_successful,account_age_days,suspicious_activity,is_risky
73728,08-01-2024 23:09,8,0,1,Windows,Germany,1,0,0,962,0,0
77281,08-01-2024 23:10,5,1,0,Tablet,Australia,1,1,1,2823,0,0
31020,08-01-2024 23:11,7,0,1,Linux,USA,0,0,1,3199,0,0
43678,08-01-2024 23:12,8,1,0,Mobile,USA,1,1,1,2775,0,0
87695,08-01-2024 23:13,5,1,0,Linux,Germany,0,0,1,886,0,0
62394,08-01-2024 23:14,6,0,1,Windows,Australia,1,0,1,3243,0,0
69945,08-01-2024 23:15,5,0,1,Windows,India,1,1,1,1216,0,0
57414,08-01-2024 23:16,5,1,1,Windows,Australia,0,0,1,372,0,0
55816,08-01-2024 23:17,1,0,0,Linux,UK,0,1,1,3101,0,0
56918,08-01-2024 23:18,4,0,0,Linux,Germany,0,1,1,3586,0,0
92281,08-01-2024 23:19,5,0,0,Tablet,UK,1,1,1,3269,0,0
63694,08-01-2024 23:20,9,0,1,Windows,Canada,0,0,1,1860,0,0
30455,08-01-2024 23:21,4,0,0,Mobile,Australia,0,0,1,2933,0,0
39735,08-01-2024 23:22,3,1,0,Windows,Canada,1,0,0,235,0,0
95702,08-01-2024 23:23,5,1,1,Mac,UK,0,0,1,1481,1,0
94608,08-01-2024 23:24,5,0,0,Linux,Australia,1,1,1,359,0,0
13109,08-01-2024 23:25,7,1,0,Windows,USA,0,1,1,2795,0,0
46802,08-01-2024 23:26,7,0,1,Linux,India,0,1,1,3494,0,0
69020,08-01-2024 23:27,9,1,1,Tablet,Australia,1,1,0,560,0,0
35622,08-01-2024 23:28,0,1,1,Mobile,UK,0,1,1,3466,0,0
3597,08-01-2024 23:29,1,0,0,Tablet,Germany,1,1,1,968,0,0
41597,08-01-2024 23:30,0,1,1,Mac,India,1,1,0,2436,0,0
41954,08-01-2024 23:31,9,1,1,Linux,USA,1,1,1,2940,0,0
70519,08-01-2024 23:32,6,1,1,Mac,Australia,0,1,1,77,0,0
57115,08-01-2024 23:33,7,0,0,Linux,Australia,1,0,1,3566,0,0
44151,08-01-2024 23:34,2,1,1,Linux,Germany,1,1,1,12,0,0
18040,08-01-2024 23:35,2,0,1,Mac,Australia,0,0,1,3391,1,1
45772,08-01-2024 23:36,6,0,1,Mac,Australia,0,0,1,373,0,0
97090,08-01-2024 23:37,7,1,1,Tablet,UK,0,1,1,1395,1,0
64832,08-01-2024 23:38,5,0,0,Windows,UK,1,0,1,627,0,0
28916,08-01-2024 23:39,7,0,0,Tablet,Canada,0,0,0,3437,0,0
45871,08-01-2024 23:40,1,0,0,Linux,USA,0,0,1,1087,0,0
27372,08-01-2024 23:41,6,1,1,Mac,India,1,0,0,195,0,1
62707,08-01-2024 23:42,4,0,0,Tablet,Australia,1,1,0,3365,0,0
40080,08-01-2024 23:43,5,1,1,Mobile,Germany,1,0,1,3339,0,0
43722,08-01-2024 23:44,6,1,0,Tablet,USA,1,0,1,1090,0,1
30048,08-01-2024 23:45,8,0,1,Mobile,Canada,1,0,1,2585,0,0
86205,08-01-2024 23:46,6,0,0,Windows,Canada,1,1,1,3237,0,1
10777,08-01-2024 23:47,0,1,0,Tablet,Germany,0,0,1,64,0,0
55711,08-01-2024 23:48,4,1,0,Mobile,UK,1,0,1,908,1,0
37331,08-01-2024 23:49,3,0,1,Mobile,Australia,0,1,1,2285,0,0
21968,08-01-2024 23:50,7,0,0,Mac,Canada,0,0,1,1572,0,0
54969,08-01-2024 23:51,6,1,0,Mobile,Australia,1,1,0,1115,0,0
12292,08-01-2024 23:52,3,1,0,Windows,USA,1,0,1,2234,0,1
41794,08-01-2024 23:53,2,0,0,Windows,Germany,0,1,1,2302,0,1
80459,08-01-2024 23:54,5,1,1,Mobile,Australia,0,0,0,269,0,0
51192,08-01-2024 23:55,7,1,0,Tablet,Germany,1,1,1,767,0,0
28703,08-01-2024 23:56,2,1,1,Tablet,Australia,1,1,1,2972,1,0
85193,08-01-2024 23:57,4,0,1,Tablet,India,0,1,1,539,0,0
70165,08-01-2024 23:58,9,1,1,Linux,Australia,0,1,1,2429,0,0
68650,08-01-2024 23:59,0,0,1,Linux,Canada,1,0,1,3476,0,0
57516,09-01-2024 00:00,9,0,1,Mobile,India,1,1,1,2350,0,0
92110,09-01-2024 00:01,9,0,0,Windows,Canada,1,0,0,2589,0,0
98885,09-01-2024 00:02,7,1,1,Windows,India,0,1,1,2611,0,0
23257,09-01-2024 00:03,6,0,1,Mobile,Australia,0,1,1,1366,0,1
84509,09-01-2024 00:04,7,0,0,Mac,India,0,0,1,167,0,0
92273,09-01-2024 00:05,1,0,1,Windows,India,1,1,0,536,0,0
52672,09-01-2024 00:06,6,1,0,Mobile,India,1,0,1,1529,1,0
64308,09-01-2024 00:07,3,1,1,Windows,Germany,0,1,1,2416,0,1
78583,09-01-2024 00:08,1,1,0,Linux,UK,1,0,1,498,0,0
23113,09-01-2024 00:09,8,1,1,Mobile,USA,1,1,0,1972,0,0
1694,09-01-2024 00:10,4,1,0,Mac,Canada,0,0,1,2687,0,0
16588,09-01-2024 00:11,6,1,1,Mobile,USA,1,1,0,3329,1,0
62756,09-01-2024 00:12,3,1,1,Tablet,Germany,0,1,1,2160,0,0
65085,09-01-2024 00:13,9,0,0,Mac,Australia,1,0,0,705,0,1
62142,09-01-2024 00:14,3,0,0,Mac,India,1,1,1,1941,0,0
65373,09-01-2024 00:15,2,1,1,Windows,Australia,1,0,1,1350,0,1
86603,09-01-2024 00:16,0,1,0,Mac,Germany,1,1,1,843,0,0
7704,09-01-2024 00:17,1,0,1,Windows,Canada,0,1,1,1147,0,1
41136,09-01-2024 00:18,8,1,0,Mobile,Germany,1,0,1,3285,0,0
68507,09-01-2024 00:19,0,1,1,Linux,UK,0,0,1,397,0,0
48361,09-01-2024 00:20,4,0,1,Tablet,Australia,0,0,1,3218,1,0
59847,09-01-2024 00:21,1,1,0,Mac,USA,1,0,1,1502,0,0
12441,09-01-2024 00:22,3,1,0,Linux,USA,1,1,1,2668,0,0
98012,09-01-2024 00:23,6,0,1,Linux,USA,0,1,1,1548,0,0
15677,09-01-2024 00:24,4,1,1,Windows,Canada,0,1,1,2835,1,0
28818,09-01-2024 00:25,0,1,0,Windows,Germany,0,1,1,2218,0,1
2868,09-01-2024 00:26,2,1,0,Tablet,USA,1,0,1,1470,0,0
84591,09-01-2024 00:27,9,1,1,Mobile,Germany,1,1,1,343,0,0
68264,09-01-2024 00:28,8,0,1,Windows,USA,0,0,1,975,0,0
74168,09-01-2024 00:29,0,1,0,Mobile,Canada,1,1,1,3229,0,1
13043,09-01-2024 00:30,9,0,0,Mobile,UK,1,1,1,1756,0,0
72939,09-01-2024 00:31,3,1,0,Linux,India,0,1,1,1013,0,0
16732,09-01-2024 00:32,4,0,0,Mac,Australia,1,0,1,1919,0,0
56244,09-01-2024 00:33,9,1,1,Linux,Germany,1,1,0,3002,0,0
19526,09-01-2024 00:34,2,0,0,Tablet,UK,0,0,1,3217,0,0
10340,09-01-2024 00:35,2,1,1,Mac,Australia,1,1,0,2242,0,0
23394,09-01-2024 00:36,0,1,0,Linux,India,0,1,0,2352,0,0
99557,09-01-2024 00:37,5,1,1,Tablet,Germany,1,1,1,2598,0,0
5102,09-01-2024 00:38,3,1,0,Mac,Canada,1,1,1,1329,0,0
20159,09-01-2024 00:39,7,0,1,Mobile,UK,1,1,1,2047,0,0
66092,09-01-2024 00:40,5,1,1,Tablet,India,0,1,0,934,0,1
7212,09-01-2024 00:41,2,1,1,Mobile,UK,0,1,1,194,0,0
98360,09-01-2024 00:42,6,0,0,Mac,Australia,0,1,1,1577,0,0
38405,09-01-2024 00:43,2,0,1,Tablet,India,1,0,1,665,0,0
78061,09-01-2024 00:44,8,1,1,Tablet,Canada,0,0,1,522,0,0
95296,09-01-2024 00:45,7,1,0,Linux,India,0,0,0,3143,0,0
56186,09-01-2024 00:46,2,1,1,Mobile,India,1,1,1,1753,0,0
45239,09-01-2024 00:47,1,1,0,Mobile,Germany,1,0,1,2333,0,0
93993,09-01-2024 00:48,2,0,0,Tablet,USA,0,1,1,3364,0,0
11532,09-01-2024 00:49,3,1,0,Tablet,India,0,1,1,1068,0,0
80054,09-01-2024 00:50,2,1,1,Windows,Australia,0,0,1,1087,0,0
73012,09-01-2024 00:51,8,0,1,Linux,USA,0,0,0,43,1,0
86279,09-01-2024 00:52,9,0,0,Mobile,Germany,1,0,1,1639,0,0
67540,09-01-2024 00:53,1,1,0,Mobile,Canada,1,1,1,226,0,0
4271,09-01-2024 00:54,7,1,1,Tablet,USA,1,1,1,1081,0,0
46482,09-01-2024 00:55,6,0,1,Mobile,Canada,0,1,1,975,0,0
1209,09-01-2024 00:56,0,1,1,Mac,India,1,0,1,1992,0,0
91999,09-01-2024 00:57,5,0,1,Tablet,Canada,1,0,1,3188,0,0
6539,09-01-2024 00:58,5,1,1,Mobile,Canada,1,1,0,3154,0,0
20977,09-01-2024 00:59,8,0,0,Mac,USA,0,1,1,3330,0,1
75142,09-01-2024 01:00,9,1,0,Tablet,Australia,0,1,1,704,0,1
69684,09-01-2024 01:01,7,0,0,Windows,USA,1,1,1,1729,0,0
6607,09-01-2024 01:02,6,0,1,Mobile,Germany,1,1,0,1629,0,0
86122,09-01-2024 01:03,6,1,1,Linux,India,1,1,0,2896,0,1
95786,09-01-2024 01:04,4,1,1,Mac,Australia,0,1,1,669,0,0
52939,09-01-2024 01:05,1,1,0,Tablet,Australia,1,0,1,1332,0,0
19594,09-01-2024 01:06,9,0,0,Mobile,UK,0,1,0,3072,0,0
59382,09-01-2024 01:07,4,0,1,Mobile,Germany,0,0,0,188,0,0
8399,09-01-2024 01:08,0,0,1,Mobile,Canada,0,0,1,2778,0,0
26117,09-01-2024 01:09,9,0,0,Windows,UK,0,1,1,3300,1,0
99662,09-01-2024 01:10,5,0,0,Mobile,India,1,1,1,238,0,0
34617,09-01-2024 01:11,1,0,0,Linux,UK,1,1,1,461,0,0
8498,09-01-2024 01:12,0,1,0,Linux,Germany,0,0,1,1995,0,0
51624,09-01-2024 01:13,0,1,0,Windows,India,0,0,1,1458,1,0
10628,09-01-2024 01:14,0,0,0,Windows,UK,0,0,1,3200,0,0
1329,09-01-2024 01:15,3,0,0,Mac,India,1,1,1,1199,0,0
39619,09-01-2024 01:16,4,0,1,Mobile,Canada,0,0,1,2726,1,0
8032,09-01-2024 01:17,4,1,0,Mobile,USA,1,1,1,2360,0,0
49094,09-01-2024 01:18,0,1,0,Tablet,USA,0,0,1,1901,0,0
39034,09-01-2024 01:19,5,0,0,Mac,USA,0,0,1,2637,0,0
87158,09-01-2024 01:20,2,0,0,Windows,Germany,1,1,1,2347,0,1
56264,09-01-2024 01:21,3,1,1,Tablet,Germany,0,0,0,2431,0,0
95120,09-01-2024 01:22,4,0,0,Windows,Germany,1,1,1,2058,0,0
48850,09-01-2024 01:23,3,0,0,Linux,Canada,0,0,1,1030,0,1
5722,09-01-2024 01:24,3,1,1,Linux,UK,0,0,1,1820,1,0
18772,09-01-2024 01:25,9,0,1,Windows,Australia,0,0,1,482,0,0
87105,09-01-2024 01:26,0,0,1,Linux,Canada,0,1,1,994,1,0
42679,09-01-2024 01:27,1,0,1,Linux,USA,0,0,1,130,0,0
69771,09-01-2024 01:28,1,1,1,Tablet,India,0,1,1,3036,0,0
5576,09-01-2024 01:29,1,0,1,Windows,Germany,1,1,0,2862,1,1
27707,09-01-2024 01:30,9,1,1,Tablet,Canada,1,1,1,1309,0,1
42632,09-01-2024 01:31,0,0,1,Mac,Canada,0,0,0,2393,0,0
42476,09-01-2024 01:32,9,1,1,Linux,India,1,0,1,1233,0,0
31285,09-01-2024 01:33,7,0,1,Windows,Australia,0,0,0,924,0,0
25154,09-01-2024 01:34,0,1,1,Tablet,Australia,1,0,1,1211,0,0
21054,09-01-2024 01:35,7,1,1,Linux,India,1,1,1,780,0,0
18165,09-01-2024 01:36,0,0,1,Mac,Germany,1,0,1,3477,0,0
15439,09-01-2024 01:37,9,0,1,Mobile,Germany,0,1,1,1388,0,0
45518,09-01-2024 01:38,2,1,1,Mac,Germany,1,0,1,872,0,0
89051,09-01-2024 01:39,8,1,1,Mac,Canada,1,1,1,100,0,0
27962,09-01-2024 01:40,7,0,1,Linux,Australia,1,0,1,773,0,0
54934,09-01-2024 01:41,1,0,1,Mobile,USA,0,0,1,2717,0,0
38763,09-01-2024 01:42,3,1,0,Linux,USA,1,1,1,500,0,1
65094,09-01-2024 01:43,7,0,1,Windows,Australia,0,0,1,2892,0,0
20464,09-01-2024 01:44,8,0,0,Linux,USA,0,1,1,587,0,0
43036,09-01-2024 01:45,6,1,0,Windows,UK,1,1,1,1510,0,1
96949,09-01-2024 01:46,0,1,1,Tablet,India,0,0,0,73,0,0
34270,09-01-2024 01:47,7,0,1,Linux,UK,1,1,1,1421,0,0
43299,09-01-2024 01:48,0,0,1,Mac,India,0,0,1,3267,0,0
86805,09-01-2024 01:49,8,1,0,Linux,Canada,0,1,1,3040,0,0
32541,09-01-2024 01:50,7,0,1,Mobile,UK,0,1,0,2068,0,0
74545,09-01-2024 01:51,3,0,1,Mac,Germany,0,0,1,15,0,0
83543,09-01-2024 01:52,9,0,1,Linux,UK,1,0,0,1634,1,0
92998,09-01-2024 01:53,3,1,1,Mac,India,1,1,1,3395,0,0
78078,09-01-2024 01:54,3,1,1,Windows,Canada,1,1,1,1060,0,0
83970,09-01-2024 01:55,5,0,0,Windows,Canada,0,0,1,1209,0,0
30765,09-01-2024 01:56,1,0,0,Mobile,Canada,0,1,0,3556,0,0
24769,09-01-2024 01:57,3,1,1,Linux,India,1,0,1,2700,0,0
89001,09-01-2024 01:58,3,0,1,Mac,Australia,1,0,1,2631,1,0
88404,09-01-2024 01:59,7,1,1,Windows,Canada,1,0,1,746,1,0
21156,09-01-2024 02:00,1,1,0,Mobile,Canada,1,1,0,3104,1,0
86836,09-01-2024 02:01,7,1,0,Mobile,India,0,0,1,1539,0,0
51481,09-01-2024 02:02,9,1,1,Mac,Germany,0,1,1,540,0,0
14435,09-01-2024 02:03,1,0,0,Windows,India,1,0,1,1196,1,0
70650,09-01-2024 02:04,8,1,0,Mobile,India,1,1,1,2282,0,0
47336,09-01-2024 02:05,8,1,0,Tablet,USA,0,0,1,2500,0,0
37135,09-01-2024 02:06,5,1,0,Mac,Germany,0,0,1,486,1,0
74631,09-01-2024 02:07,9,0,0,Linux,UK,1,1,1,3576,0,0
38909,09-01-2024 02:08,4,1,0,Tablet,Canada,0,0,1,1617,0,0
70487,09-01-2024 02:09,6,0,1,Mac,USA,0,0,1,16,0,0
22468,09-01-2024 02:10,7,1,0,Mobile,India,1,0,1,2798,0,0
93609,09-01-2024 02:11,7,0,0,Mobile,USA,0,0,1,1577,0,0
48655,09-01-2024 02:12,2,0,1,Linux,USA,0,0,1,51,0,0
35341,09-01-2024 02:13,2,0,1,Windows,India,1,1,1,3120,0,0
65182,09-01-2024 02:14,4,0,1,Linux,Germany,0,0,1,2955,0,0
52786,09-01-2024 02:15,4,1,1,Windows,India,1,0,1,1935,0,0
69304,09-01-2024 02:16,1,1,0,Tablet,USA,1,0,1,54,0,0
47514,09-01-2024 02:17,4,1,1,Tablet,Germany,0,0,1,2268,0,0
34979,09-01-2024 02:18,0,1,1,Mobile,Germany,1,1,0,504,0,0
91887,09-01-2024 02:19,6,0,0,Linux,Germany,1,0,1,2092,0,0
81981,09-01-2024 02:20,6,1,1,Mac,Canada,1,0,1,536,0,0
56107,09-01-2024 02:21,0,0,0,Mac,Germany,1,0,1,3420,0,0
2160,09-01-2024 02:22,2,1,0,Mac,India,1,0,1,430,0,1
88897,09-01-2024 02:23,7,0,1,Mac,Canada,1,0,1,2111,0,0
73577,09-01-2024 02:24,8,1,1,Mobile,Germany,1,0,1,3147,0,0
85303,09-01-2024 02:25,2,1,0,Mac,Germany,1,1,1,1122,0,0
11846,09-01-2024 02:26,5,0,0,Mobile,USA,0,0,1,906,0,0
20924,09-01-2024 02:27,5,0,0,Mac,UK,0,0,0,566,0,0
14882,09-01-2024 02:28,5,1,0,Mobile,India,1,0,1,1779,0,0
81274,09-01-2024 02:29,4,0,0,Linux,Canada,1,1,0,818,0,0
87555,09-01-2024 02:30,5,1,1,Tablet,UK,1,1,1,2149,0,0
2095,09-01-2024 02:31,5,0,1,Mobile,USA,0,1,1,1097,0,0
41983,09-01-2024 02:32,9,0,1,Mobile,Germany,0,0,0,370,0,0
15123,09-01-2024 02:33,5,0,0,Tablet,India,0,1,1,1419,0,1
94668,09-01-2024 02:34,7,0,0,Mobile,Germany,1,1,1,3198,0,0
67615,09-01-2024 02:35,5,0,1,Linux,UK,1,0,1,680,0,0
96193,09-01-2024 02:36,2,0,0,Windows,USA,0,0,1,612,0,0
46278,09-01-2024 02:37,6,0,1,Tablet,Germany,1,0,1,2980,0,0
98911,09-01-2024 02:38,5,1,1,Mobile,USA,0,0,1,3598,0,0
91290,09-01-2024 02:39,8,1,1,Linux,USA,0,0,1,2787,0,0
52999,09-01-2024 02:40,3,1,0,Mac,UK,0,0,1,562,0,1
32153,09-01-2024 02:41,0,1,1,Tablet,Canada,1,1,1,1089,0,1
19344,09-01-2024 02:42,5,1,1,Mac,India,1,1,1,3376,0,0
38656,09-01-2024 02:43,8,0,1,Linux,India,0,0,1,702,0,0
71515,09-01-2024 02:44,7,0,1,Tablet,USA,1,1,1,3426,0,0
2212,09-01-2024 02:45,1,0,0,Mobile,Australia,0,0,1,2691,0,0
10001,09-01-2024 02:46,2,0,1,Windows,Canada,0,0,1,3322,0,0
79784,09-01-2024 02:47,7,0,0,Windows,Australia,1,0,1,784,0,0
99723,09-01-2024 02:48,8,0,1,Mobile,Canada,0,0,1,2600,1,0
82144,09-01-2024 02:49,7,0,0,Linux,UK,1,0,1,156,0,0
37427,09-01-2024 02:50,9,0,1,Mac,Australia,1,0,1,2915,0,0
32368,09-01-2024 02:51,0,0,1,Linux,Australia,1,0,1,2379,0,0
71819,09-01-2024 02:52,2,0,0,Tablet,India,0,0,1,262,0,0
62160,09-01-2024 02:53,7,0,0,Windows,USA,0,0,1,1044,0,0
26854,09-01-2024 02:54,0,0,1,Windows,Australia,0,0,1,12,0,0
11715,09-01-2024 02:55,6,0,1,Mobile,Germany,1,0,0,1657,1,0
82701,09-01-2024 02:56,3,1,1,Tablet,India,0,0,1,1709,1,0
59784,09-01-2024 02:57,6,1,1,Tablet,UK,1,1,1,3304,1,0
27797,09-01-2024 02:58,3,0,1,Windows,UK,1,1,0,1505,0,0
48573,09-01-2024 02:59,7,1,0,Mac,Canada,0,0,1,107,0,1
77120,09-01-2024 03:00,5,0,0,Tablet,Germany,0,0,1,212,0,0
15780,09-01-2024 03:01,9,1,1,Linux,India,1,0,1,1072,0,0
38905,09-01-2024 03:02,9,1,1,Mobile,UK,0,0,1,2817,0,0
22573,09-01-2024 03:03,7,1,0,Linux,USA,0,1,1,327,0,1
34359,09-01-2024 03:04,0,0,0,Tablet,UK,0,1,1,1073,0,0
67062,09-01-2024 03:05,8,0,1,Mobile,Australia,1,1,1,2687,0,0
74391,09-01-2024 03:06,8,1,1,Windows,Germany,0,0,0,126,0,0
44463,09-01-2024 03:07,5,0,0,Linux,Australia,0,0,1,27,0,0
96018,09-01-2024 03:08,8,0,0,Linux,Germany,1,0,1,705,0,0
17571,09-01-2024 03:09,5,1,1,Linux,Germany,1,1,1,1425,0,0
98276,09-01-2024 03:10,5,1,0,Linux,Australia,1,1,0,195,0,1
20142,09-01-2024 03:11,3,1,1,Mobile,UK,0,1,1,1822,0,0
26104,09-01-2024 03:12,2,1,1,Mac,USA,0,0,1,1484,0,0
9625,09-01-2024 03:13,2,0,0,Mobile,Germany,0,1,1,2144,1,0
40199,09-01-2024 03:14,1,1,0,Tablet,Australia,1,0,1,1174,0,1
16926,09-01-2024 03:15,3,0,0,Mac,Germany,1,1,1,2163,0,0
32218,09-01-2024 03:16,8,1,0,Linux,India,0,0,1,50,1,0
45472,09-01-2024 03:17,6,0,0,Windows,India,0,0,1,3458,0,0
92916,09-01-2024 03:18,2,0,1,Windows,Australia,1,1,1,2089,0,1
21566,09-01-2024 03:19,7,0,1,Windows,USA,1,0,1,865,0,0
57125,09-01-2024 03:20,8,0,1,Mobile,Australia,1,1,1,3526,0,0
34205,09-01-2024 03:21,0,0,0,Tablet,Australia,0,0,1,3201,1,0
30717,09-01-2024 03:22,0,1,0,Tablet,Canada,0,1,1,102,0,1
50984,09-01-2024 03:23,8,0,0,Mac,USA,0,0,0,482,0,0
26135,09-01-2024 03:24,8,1,1,Windows,Australia,0,0,0,814,0,0
29164,09-01-2024 03:25,6,1,0,Windows,Australia,1,0,1,2992,0,0
75489,09-01-2024 03:26,2,0,0,Mac,UK,0,1,1,3005,0,0
39562,09-01-2024 03:27,3,1,0,Linux,Australia,0,1,0,2425,0,0
70110,09-01-2024 03:28,6,1,1,Windows,Germany,0,0,0,2504,0,0
21169,09-01-2024 03:29,8,0,0,Linux,Canada,0,0,1,513,0,0
60858,09-01-2024 03:30,7,1,1,Mobile,Germany,1,0,1,3098,0,0
22604,09-01-2024 03:31,7,1,1,Linux,UK,1,1,1,3052,0,0
90670,09-01-2024 03:32,0,0,1,Mac,Germany,1,0,1,2015,0,0
89738,09-01-2024 03:33,5,0,1,Linux,UK,1,0,1,2540,0,0
1684,09-01-2024 03:34,5,1,1,Mobile,Germany,1,1,1,3278,0,0
9007,09-01-2024 03:35,4,0,1,Mac,UK,0,1,0,1626,0,0
42787,09-01-2024 03:36,0,0,1,Windows,Australia,1,0,1,2158,0,0
50582,09-01-2024 03:37,2,0,0,Windows,USA,0,0,1,2365,0,0
75791,09-01-2024 03:38,3,1,1,Tablet,Canada,1,1,1,3620,0,0
98798,09-01-2024 03:39,9,1,1,Tablet,UK,1,0,1,1884,0,0
84629,09-01-2024 03:40,6,0,1,Windows,Germany,0,0,1,1337,0,0
6782,09-01-2024 03:41,4,1,0,Mobile,USA,0,1,1,1236,0,0
67770,09-01-2024 03:42,1,1,0,Mobile,Canada,1,0,1,700,0,0
58645,09-01-2024 03:43,2,0,0,Windows,Germany,1,0,0,1265,0,1
32996,09-01-2024 03:44,0,1,0,Mobile,Australia,0,0,0,3198,0,0
30204,09-01-2024 03:45,5,0,1,Mac,Australia,0,1,1,3047,0,0
18152,09-01-2024 03:46,7,0,1,Linux,UK,0,1,0,2320,0,1
56186,09-01-2024 03:47,3,0,0,Mac,UK,1,0,1,1344,0,1
91555,09-01-2024 03:48,1,1,0,Mac,USA,0,1,1,178,0,0
86024,09-01-2024 03:49,3,0,0,Mobile,India,0,0,1,1959,0,1
20689,09-01-2024 03:50,9,1,1,Windows,Germany,1,0,1,3109,1,0
51690,09-01-2024 03:51,3,0,0,Windows,Germany,1,1,1,1342,0,0
95042,09-01-2024 03:52,4,0,1,Windows,India,1,1,0,1483,0,0
84251,09-01-2024 03:53,2,1,0,Linux,India,1,1,1,2816,0,1
58320,09-01-2024 03:54,8,1,1,Windows,India,1,1,1,1866,0,0
65226,09-01-2024 03:55,6,0,1,Windows,Canada,1,1,1,1249,0,0
57091,09-01-2024 03:56,8,1,1,Mobile,Germany,1,1,1,1893,0,0
80301,09-01-2024 03:57,6,1,1,Tablet,USA,1,1,1,1717,0,1
22942,09-01-2024 03:58,9,1,0,Tablet,USA,0,0,1,1633,0,0
39712,09-01-2024 03:59,3,0,1,Mobile,Australia,0,0,1,41,0,0
66277,09-01-2024 04:00,4,0,1,Windows,Germany,0,0,1,2971,0,0
50632,09-01-2024 04:01,6,1,0,Tablet,UK,0,1,1,2656,0,0
39031,09-01-2024 04:02,5,1,0,Windows,Germany,1,1,1,2617,0,1
21478,09-01-2024 04:03,8,0,0,Mac,UK,1,1,1,3647,0,1
23551,09-01-2024 04:04,2,0,1,Linux,Germany,1,0,1,968,0,1
49068,09-01-2024 04:05,7,0,0,Windows,Australia,0,0,1,3043,0,0
94608,09-01-2024 04:06,9,1,1,Mobile,Canada,1,0,1,2816,0,0
36561,09-01-2024 04:07,3,1,1,Mobile,Canada,0,1,1,2770,0,0
3892,09-01-2024 04:08,8,1,1,Mobile,Germany,0,1,0,2463,0,1
25395,09-01-2024 04:09,0,0,1,Linux,Germany,0,0,1,3607,1,0
19756,09-01-2024 04:10,4,1,0,Windows,Canada,0,1,1,2861,0,0
88710,09-01-2024 04:11,3,0,1,Tablet,India,1,1,1,2862,0,1
35651,09-01-2024 04:12,4,1,0,Mac,UK,0,0,1,329,1,0
67333,09-01-2024 04:13,5,1,0,Windows,USA,1,0,1,1732,0,0
74745,09-01-2024 04:14,0,0,1,Linux,India,1,1,1,1283,0,0
50306,09-01-2024 04:15,7,0,0,Windows,Australia,1,1,1,1262,0,0
22346,09-01-2024 04:16,2,0,1,Mac,USA,0,0,1,1119,0,1
29024,09-01-2024 04:17,6,0,0,Linux,Germany,0,1,1,308,0,1
95950,09-01-2024 04:18,6,0,1,Tablet,USA,1,1,1,469,0,0
41818,09-01-2024 04:19,8,0,0,Windows,USA,0,0,0,7,0,0
6947,09-01-2024 04:20,6,1,0,Linux,Canada,1,1,0,561,0,0
76153,09-01-2024 04:21,7,0,1,Windows,Germany,1,1,1,2077,0,0
87240,09-01-2024 04:22,3,0,1,Linux,Australia,1,0,1,3291,0,0
95238,09-01-2024 04:23,9,1,1,Mac,India,0,0,1,3526,0,0
68428,09-01-2024 04:24,3,0,0,Mobile,UK,1,1,1,1905,0,0
30754,09-01-2024 04:25,9,1,0,Windows,Australia,0,0,0,11,1,0
64355,09-01-2024 04:26,7,0,1,Linux,Germany,1,1,0,196,0,1
59241,09-01-2024 04:27,3,0,0,Linux,UK,1,1,1,2129,0,0
69960,09-01-2024 04:28,3,1,1,Linux,Canada,1,0,1,1802,1,0
14418,09-01-2024 04:29,9,1,0,Mac,Australia,1,0,1,2281,0,0
96422,09-01-2024 04:30,2,1,0,Mobile,Canada,1,0,1,832,0,1
89593,09-01-2024 04:31,2,1,0,Windows,Australia,0,0,1,769,0,1
56184,09-01-2024 04:32,3,1,0,Linux,Germany,0,0,0,1139,0,0
5833,09-01-2024 04:33,1,0,0,Windows,India,0,0,1,2157,0,0
76430,09-01-2024 04:34,2,0,1,Windows,Germany,1,1,1,548,0,0
42833,09-01-2024 04:35,1,1,0,Linux,India,0,1,1,80,0,0
1565,09-01-2024 04:36,5,1,1,Tablet,Canada,1,1,1,2996,0,0
41180,09-01-2024 04:37,2,0,1,Mobile,USA,0,0,1,3132,0,0
19402,09-01-2024 04:38,1,1,0,Linux,Canada,1,0,1,637,0,1
43845,09-01-2024 04:39,8,0,1,Mac,UK,0,1,1,3042,0,0
76851,09-01-2024 04:40,7,1,0,Windows,UK,1,1,1,1384,0,0
13834,09-01-2024 04:41,4,0,1,Windows,Australia,1,0,1,2678,0,1
68850,09-01-2024 04:42,8,1,1,Windows,Canada,1,0,1,2508,0,0
38180,09-01-2024 04:43,4,0,1,Mac,Australia,1,1,0,1040,0,0
4883,09-01-2024 04:44,4,0,1,Linux,Germany,1,1,1,465,0,0
76587,09-01-2024 04:45,3,0,0,Mobile,India,1,0,1,2561,0,1
12695,09-01-2024 04:46,2,1,1,Linux,Germany,0,0,1,1815,0,0
24123,09-01-2024 04:47,9,0,1,Tablet,USA,1,0,1,915,0,0
59481,09-01-2024 04:48,8,0,1,Mac,USA,0,0,1,1685,0,0
74438,09-01-2024 04:49,3,1,1,Mobile,India,1,1,1,2036,0,0
18573,09-01-2024 04:50,6,1,1,Mobile,Germany,1,0,1,1824,0,0
95910,09-01-2024 04:51,4,1,1,Tablet,Australia,0,0,1,2108,0,1
57494,09-01-2024 04:52,6,1,1,Tablet,UK,1,1,0,1568,0,0
